Away,AQ1,AQ2,AQ3,AQ4,AOT1,AOT2,AOT3,AOT4,Home,HQ1,HQ2,HQ3,HQ4,HOT1,HOT2,HOT3,HOT4,Date,Away_Final,Home_Final,Q1M,Q2M,Q3M,Q4M,FinalMargin,FinalTotal,HomeMargin,Season,OTs,Weekday,TravelDist,Playoffs
Sacramento,21,37,25,31,0,0,0,0,Chicago,28,40,27,27,0,0,0,0,20210220,114,122,7,10,12,8,8,236,8,2020,0,5,1788,1
Golden State,15,32,22,31,0,0,0,0,Charlotte,24,21,24,33,0,0,0,0,20210220,100,102,9,-2,0,2,2,202,2,2020,0,5,2296,1
Detroit,26,22,28,20,0,0,0,0,Orlando,28,28,27,22,0,0,0,0,20210221,96,105,2,8,7,9,9,201,9,2020,0,6,957,1
Minnesota,18,32,21,28,0,0,0,0,New York,30,31,26,16,0,0,0,0,20210221,99,103,12,11,16,4,4,202,4,2020,0,6,1016,1
Boston,30,33,24,21,7,0,0,0,New Orleans,28,19,27,34,12,0,0,0,20210221,115,120,-2,-16,-13,0,5,235,5,2020,1,6,1358,1
Philadelphia,24,31,29,19,0,0,0,0,Toronto,28,24,31,27,0,0,0,0,20210221,103,110,4,-3,-1,7,7,213,7,2020,0,6,334,1
Brooklyn,28,30,31,23,0,0,0,0,LA Clippers,30,21,28,29,0,0,0,0,20210221,112,108,-2,7,10,4,4,220,-4,2020,0,6,2445,1
Oklahoma City,31,31,24,31,0,0,0,0,Cleveland,28,23,24,26,0,0,0,0,20210221,117,101,3,11,11,16,16,218,-16,2020,0,6,949,1
Denver,33,23,20,39,0,0,0,0,Atlanta,27,37,29,30,0,0,0,0,20210221,115,123,-6,8,17,8,8,238,8,2020,0,6,1209,1
Sacramento,25,31,26,33,0,0,0,0,Milwaukee,28,42,29,29,0,0,0,0,20210221,115,128,3,14,17,13,13,243,13,2020,0,6,1771,1
Memphis,13,23,26,30,0,0,0,0,Dallas,26,28,27,21,0,0,0,0,20210222,92,102,13,18,19,10,10,194,10,2020,0,0,419,1
Chicago,29,25,46,20,0,0,0,0,Houston,24,24,26,26,0,0,0,0,20210222,120,100,5,6,26,20,20,220,-20,2020,0,0,939,1
Washington,23,26,31,35,12,0,0,0,LA Lakers,33,30,23,29,9,0,0,0,20210222,127,124,-10,-14,-6,0,3,251,-3,2020,1,0,2294,1
Miami,23,22,34,29,0,0,0,0,Oklahoma City,21,33,23,17,0,0,0,0,20210222,108,94,2,-9,2,14,14,202,-14,2020,0,0,1225,1
Portland,26,28,17,29,0,0,0,0,Phoenix,32,31,37,32,0,0,0,0,20210222,100,132,6,9,29,32,32,232,32,2020,0,0,1005,1
Charlotte,35,32,23,20,0,0,0,0,Utah,35,29,27,41,0,0,0,0,20210222,110,132,0,-3,1,22,22,242,22,2020,0,0,1723,1
Minnesota,36,26,27,23,0,0,0,0,Milwaukee,38,41,34,26,0,0,0,0,20210223,112,139,2,17,24,27,27,251,27,2020,0,1,298,1
Detroit,34,19,26,26,0,0,0,0,Orlando,24,27,14,28,0,0,0,0,20210223,105,93,10,2,14,12,12,198,-12,2020,0,1,957,1
Golden State,36,19,39,20,0,0,0,0,New York,31,28,26,21,0,0,0,0,20210223,114,106,5,-4,9,8,8,220,-8,2020,0,1,2565,1
Washington,20,35,39,22,0,0,0,0,LA Clippers,36,36,27,36,0,0,0,0,20210223,116,135,16,17,5,19,19,251,19,2020,0,1,2294,1
Philadelphia,37,18,24,30,0,0,0,0,Toronto,18,24,23,37,0,0,0,0,20210223,109,102,19,13,14,7,7,211,-7,2020,0,1,334,1
Boston,31,25,20,31,0,0,0,0,Dallas,34,21,25,30,0,0,0,0,20210223,107,110,3,-1,4,3,3,217,3,2020,0,1,1548,1
Atlanta,27,28,29,27,0,0,0,0,Cleveland,28,30,26,28,0,0,0,0,20210223,111,112,1,3,0,1,1,223,1,2020,0,1,555,1
Sacramento,28,38,30,22,0,0,0,0,Brooklyn,42,30,26,29,0,0,0,0,20210223,118,127,14,6,2,9,9,245,9,2020,0,1,2499,1
Portland,25,32,21,28,0,0,0,0,Denver,34,23,21,33,0,0,0,0,20210223,106,111,9,0,0,5,5,217,5,2020,0,1,981,1
LA Lakers,23,24,17,25,0,0,0,0,Utah,24,39,27,24,0,0,0,0,20210224,89,114,1,16,26,25,25,203,25,2020,0,2,579,1
Charlotte,34,32,31,27,0,0,0,0,Phoenix,38,29,24,30,0,0,0,0,20210224,124,121,-4,-1,6,3,3,245,-3,2020,0,2,1778,1
San Antonio,21,24,28,26,0,0,0,0,Oklahoma City,28,12,36,26,0,0,0,0,20210224,99,102,7,-5,3,3,3,201,3,2020,0,2,421,1
Detroit,39,30,27,22,0,0,0,0,New Orleans,33,31,32,32,0,0,0,0,20210224,118,128,-6,-5,0,10,10,246,10,2020,0,2,939,1
Minnesota,34,24,32,29,7,0,0,0,Chicago,32,36,28,23,14,0,0,0,20210224,126,133,-2,10,6,0,7,259,7,2020,1,2,355,1
Golden State,25,31,28,27,0,0,0,0,Indiana,22,36,22,27,0,0,0,0,20210224,111,107,3,-2,4,4,4,218,-4,2020,0,2,1944,1
Houston,17,33,24,22,0,0,0,0,Cleveland,27,21,34,30,0,0,0,0,20210224,96,112,10,-2,8,16,16,208,16,2020,0,2,1113,1
Boston,27,22,29,34,0,0,0,0,Atlanta,40,32,27,28,0,0,0,0,20210224,112,127,13,23,21,15,15,239,15,2020,0,2,935,1
Toronto,35,21,29,23,0,0,0,0,Miami,32,34,26,24,0,0,0,0,20210224,108,116,-3,10,7,8,8,224,8,2020,0,2,1234,1
Orlando,28,19,25,20,0,0,0,0,Brooklyn,24,41,27,37,0,0,0,0,20210225,92,129,-4,18,20,37,37,221,37,2020,0,3,939,1
Washington,26,30,32,24,0,0,0,0,Denver,22,32,34,22,0,0,0,0,20210225,112,110,4,2,0,2,2,222,-2,2020,0,3,1489,1
LA Clippers,27,26,22,19,0,0,0,0,Memphis,24,37,28,33,0,0,0,0,20210225,94,122,-3,8,14,28,28,216,28,2020,0,3,1599,1
New Orleans,31,37,35,22,0,0,0,0,Milwaukee,35,34,34,26,0,0,0,0,20210225,125,129,4,1,0,4,4,254,4,2020,0,3,911,1
Sacramento,29,33,32,27,0,0,0,0,New York,38,39,24,39,0,0,0,0,20210225,121,140,9,15,7,19,19,261,19,2020,0,3,2499,1
Dallas,22,21,25,29,0,0,0,0,Philadelphia,23,36,27,25,0,0,0,0,20210225,97,111,1,16,18,14,14,208,14,2020,0,3,1297,1
Houston,31,28,21,31,0,0,0,0,Toronto,30,37,28,27,0,0,0,0,20210226,111,122,-1,8,15,11,11,233,11,2020,0,4,1299,1
Atlanta,33,22,25,29,0,0,0,0,Oklahoma City,31,32,33,22,0,0,0,0,20210226,109,118,-2,8,16,9,9,227,9,2020,0,4,755,1
Utah,30,23,41,22,0,0,0,0,Miami,26,31,39,28,0,0,0,0,20210226,116,124,-4,4,2,8,8,240,8,2020,0,4,2086,1
LA Clippers,32,31,27,29,0,0,0,0,Memphis,30,17,25,27,0,0,0,0,20210226,119,99,2,16,18,20,20,218,-20,2020,0,4,1599,1
Indiana,31,29,24,28,0,0,0,0,Boston,32,29,31,26,0,0,0,0,20210226,112,118,1,1,8,6,6,230,6,2020,0,4,805,1
Charlotte,28,23,33,37,0,0,0,0,Golden State,36,30,37,27,0,0,0,0,20210226,121,130,8,15,19,9,9,251,9,2020,0,4,2296,1
Sacramento,35,20,20,35,0,0,0,0,Detroit,25,27,28,27,0,0,0,0,20210226,110,107,10,3,-5,3,3,217,-3,2020,0,4,2020,1
Phoenix,26,20,28,32,0,0,0,0,Chicago,26,32,23,16,0,0,0,0,20210226,106,97,0,-12,-7,9,9,203,-9,2020,0,4,1450,1
Portland,29,28,19,17,0,0,0,0,LA Lakers,24,30,31,17,0,0,0,0,20210226,93,102,-5,-3,9,9,9,195,9,2020,0,4,826,1
Minnesota,29,23,29,31,0,0,0,0,Washington,27,27,44,30,0,0,0,0,20210227,112,128,-2,2,17,16,16,240,16,2020,0,5,931,1
New Orleans,32,29,22,31,0,0,0,0,San Antonio,33,34,26,24,0,0,0,0,20210227,114,117,1,6,10,3,3,231,3,2020,0,5,506,1
Utah,22,32,33,37,0,0,0,0,Orlando,21,29,26,33,0,0,0,0,20210227,124,109,1,4,11,15,15,233,-15,2020,0,5,1915,1
Cleveland,28,28,16,20,20,0,0,0,Philadelphia,23,24,23,22,17,0,0,0,20210227,112,109,5,9,2,0,3,221,-3,2020,1,5,358,1
